DATE,S&P500,JPX400,SSEC,KOSPI
2015-04-24,2117.69,14677.06,4393.69,2159.8
2015-04-25,,,,2159.8
2015-04-26,,,,2159.8
2015-04-27,2108.92,14686.28,4527.4,2157.54
2015-04-28,2114.76,14771.19,4476.21,2147.67
2015-04-29,2106.85,,4476.62,2142.63
2015-04-30,2085.51,14421.55,4441.66,2127.17
2015-05-01,2108.29,14371.22,,2127.17
2015-05-02,,,,2127.17
2015-05-03,,,,2127.17
2015-05-04,2114.49,,4480.46,2132.23
2015-05-05,2089.46,,4298.71,2132.23
2015-05-06,2080.15,,4229.27,2104.58
2015-05-07,2088,14267.4,4112.21,2091
2015-05-08,2116.1,14357.66,4205.92,2085.52
2015-05-09,,,,2085.52
2015-05-10,,,,2085.52
2015-05-11,2105.33,14458.2,4333.58,2097.38
2015-05-12,2099.12,14475.51,4401.22,2096.77
2015-05-13,2098.48,14497.07,4375.76,2114.16
2015-05-14,2121.1,14377.97,4378.31,2120.33
2015-05-15,2122.73,14519.77,4308.69,2106.5
2015-05-16,,,,2106.5
2015-05-17,,,,2106.5
2015-05-18,2129.2,14697.02,4283.49,2113.72
2015-05-19,2127.83,14760.97,4417.55,2120.85
2015-05-20,2125.85,14863.14,4446.29,2139.54
2015-05-21,2130.82,14892.69,4529.42,2122.81
2015-05-22,2126.06,14912.32,4657.6,2146.1
2015-05-23,,,,2146.1
2015-05-24,,,,2146.1
2015-05-25,,15006.17,4813.8,2146.1
2015-05-26,2104.2,15003.85,4910.9,2143.5
2015-05-27,2123.48,15020.9,4941.71,2107.5
2015-05-28,2120.79,15120.19,4620.27,2110.89
2015-05-29,2107.39,15121.12,4611.74,2114.8
2015-05-30,,,,2114.8
2015-05-31,,,,2114.8
2015-06-01,2111.73,15157.56,4828.74,2102.37
2015-06-02,2109.6,15119.19,4910.53,2078.64
2015-06-03,2114.07,15074.78,4909.98,2063.16
2015-06-04,2095.84,15104.62,4947.1,2072.86
2015-06-05,2092.83,15049.51,5023.1,2068.1
2015-06-06,,,,2068.1
2015-06-07,,,,2068.1
2015-06-08,2079.28,15010.2,5131.88,2065.19
2015-06-09,2080.15,14759.85,5113.53,2064.03
2015-06-10,2105.2,14699.93,5106.04,2051.32
2015-06-11,2108.86,14882.22,5121.59,2056.61
2015-06-12,2094.11,14903.36,5166.35,2052.17
2015-06-13,,,,2052.17
2015-06-14,,,,2052.17
2015-06-15,2084.43,14904.91,5062.99,2042.32
2015-06-16,2096.29,14793.58,4887.43,2028.72
2015-06-17,2100.44,14740.56,4967.9,2034.86
2015-06-18,2121.24,14586.37,4785.36,2041.88
2015-06-19,2109.99,14722.3,4478.36,2046.96
2015-06-20,,,,2046.96
2015-06-21,,,,2046.96
2015-06-22,2122.85,14882.15,,2055.16
2015-06-23,2124.2,15128.63,4576.49,2081.2
2015-06-24,2108.58,15159.05,4690.15,2085.53
2015-06-25,2102.31,15077.63,4527.78,2085.06
2015-06-26,2101.49,15032.58,4192.87,2090.26
2015-06-27,,,,2090.26
2015-06-28,,,,2090.26
2015-06-29,2057.64,14652.46,4053.03,2060.49
2015-06-30,2063.11,14716.19,4277.22,2074.2
2015-07-01,2077.42,14764.55,4053.7,2097.89
2015-07-02,2076.78,14880.05,3912.77,2107.33
2015-07-03,,14925.02,3686.92,2104.41
2015-07-04,,,,2104.41
2015-07-05,,,,2104.41
2015-07-06,2068.76,14645.08,3775.91,2053.93
2015-07-07,2081.34,14788.86,3727.12,2040.29
2015-07-08,2046.68,14291.25,3507.19,2016.21
2015-07-09,2051.31,14272.95,3709.33,2027.81
2015-07-10,2076.62,14312.51,3877.8,2031.17
2015-07-11,,,,2031.17
2015-07-12,,,,2031.17
2015-07-13,2099.6,14578.55,3970.39,2061.52
2015-07-14,2108.95,14812.43,3924.49,2059.23
2015-07-15,2107.4,14876.71,3805.7,2072.91
2015-07-16,2124.29,14999.11,3823.18,2087.89
2015-07-17,2126.64,15022.34,3957.35,2076.79
2015-07-18,,,,2076.79
2015-07-19,,,,2076.79
2015-07-20,2128.28,,3992.11,2073.31
2015-07-21,2119.21,15110.63,4017.67,2083.62
2015-07-22,2114.15,14938.2,4026.05,2064.73
2015-07-23,2102.15,15019.88,4123.92,2065.07
2015-07-24,2079.65,14929.07,4070.91,2045.96
2015-07-25,,,,2045.96
2015-07-26,,,,2045.96
2015-07-27,2067.64,14783.66,3725.56,2038.81
2015-07-28,2093.25,14698.04,3663,2039.1
2015-07-29,2108.57,14742.01,3789.17,2037.62
2015-07-30,2108.63,14859.33,3705.77,2019.03
2015-07-31,2103.84,14961.66,3663.73,2030.16
2015-08-01,,,,2030.16
2015-08-02,,,,2030.16
2015-08-03,2098.04,14970.89,3622.91,2008.49
2015-08-04,2093.32,14971.05,3756.54,2027.99
2015-08-05,2099.84,15040.74,3694.57,2029.76
2015-08-06,2083.56,15112.8,3661.54,2013.29
2015-08-07,2077.57,15155.4,3744.2,2010.23
2015-08-08,,,,2010.23
2015-08-09,,,,2010.23
2015-08-10,2104.18,15251.93,3928.42,2003.17
2015-08-11,2084.07,15219.52,3927.91,1986.65
2015-08-12,2086.05,15021.5,3886.32,1975.47
2015-08-13,2083.39,15042.94,3954.56,1983.46
2015-08-14,2091.54,15002.35,3965.33,1983.46
2015-08-15,,,,1983.46
2015-08-16,,,,1983.46
2015-08-17,2102.44,15073.23,3993.67,1968.52
2015-08-18,2096.92,15056.49,3748.16,1956.26
2015-08-19,2079.61,14828.58,3794.11,1939.38
2015-08-20,2035.73,14610.57,3664.29,1914.55
2015-08-21,1970.89,14173.95,3507.74,1876.07
2015-08-22,,,,1876.07
2015-08-23,,,,1876.07
2015-08-24,1893.21,13370.33,3209.91,1829.81
2015-08-25,1867.61,12910.11,2964.97,1846.63
2015-08-26,1940.51,13316.89,2927.29,1894.09
2015-08-27,1987.66,13504.86,3083.59,1908
2015-08-28,1988.87,13943.68,3232.35,1937.67
2015-08-29,,,,1937.67
2015-08-30,,,,1937.67
2015-08-31,1972.18,13813.71,3205.99,1941.49
2015-09-01,1913.85,13267.48,3166.62,1914.23
2015-09-02,1948.86,13161.94,3160.17,1915.22
2015-09-03,1951.13,13246.79,,1915.53
2015-09-04,1921.22,12968.84,,1886.04
2015-09-05,,,,1886.04
2015-09-06,,,,1886.04
2015-09-07,,12977.78,3080.42,1883.22
2015-09-08,1969.41,12702.69,3170.45,1878.68
2015-09-09,1942.04,13548.21,3243.09,1934.2
2015-09-10,1952.29,13282.27,3197.89,1962.11
2015-09-11,1961.05,13282.73,3200.23,1941.37
2015-09-12,,,,1941.37
2015-09-13,,,,1941.37
2015-09-14,1953.03,13114.33,3114.8,1931.46
2015-09-15,1978.09,13109.25,3005.17,1937.56
2015-09-16,1995.31,13218.1,3152.26,1975.45
2015-09-17,1990.2,13396.44,3086.06,1976.49
2015-09-18,1958.03,13120.22,3097.92,1995.95
2015-09-19,,,,1995.95
2015-09-20,,,,1995.95
2015-09-21,1966.97,,3156.54,1964.68
2015-09-22,1942.74,,3185.62,1982.06
2015-09-23,1938.76,,3115.89,1944.64
2015-09-24,1932.24,12800.75,3142.69,1947.1
2015-09-25,1931.34,13037.4,3092.35,1942.85
2015-09-26,,,,1942.85
2015-09-27,,,,1942.85
2015-09-28,1881.77,12885.96,3100.76,1942.85
2015-09-29,1884.09,12312.62,3038.14,1942.85
2015-09-30,1920.03,12628.54,3052.78,1962.81
2015-10-01,1923.82,12919.07,,1979.32
2015-10-02,1951.36,12927.84,,1969.68
2015-10-03,,,,1969.68
2015-10-04,,,,1969.68
2015-10-05,1987.05,13111.73,,1978.25
2015-10-06,1979.92,13221.78,,1990.65
2015-10-07,1995.83,13378.22,,2005.84
2015-10-08,2013.43,13269.57,3143.36,2019.53
2015-10-09,2014.89,13589.07,3183.15,2019.53
2015-10-10,,,,2019.53
2015-10-11,,,,2019.53
2015-10-12,2017.46,,3287.66,2021.63
2015-10-13,2003.69,13470.86,3293.23,2019.05
2015-10-14,1994.24,13174.03,3262.44,2009.55
2015-10-15,2023.86,13349.87,3338.07,2033.27
2015-10-16,2033.11,13494.06,3391.35,2030.26
2015-10-17,,,,2030.26
2015-10-18,,,,2030.26
2015-10-19,2033.66,13374.59,3386.7,2030.27
2015-10-20,2030.77,13428.88,3425.33,2039.36
2015-10-21,2018.94,13675.72,3320.68,2042.98
2015-10-22,2052.51,13590.55,3368.74,2023
2015-10-23,2075.15,13878.26,3412.43,2040.4
2015-10-24,,,,2040.4
2015-10-25,,,,2040.4
2015-10-26,2071.18,13979.88,3429.58,2048.08
2015-10-27,2065.89,13838.07,3434.34,2044.65
2015-10-28,2090.35,13874.09,3375.2,2042.51
2015-10-29,2089.41,13888.86,3387.32,2034.16
2015-10-30,2079.36,14000.71,3382.56,2029.47
2015-10-31,,,,2029.47
2015-11-01,,,,2029.47
2015-11-02,2104.05,13702.71,3325.08,2035.24
2015-11-03,2109.79,,3316.7,2048.4
2015-11-04,2102.31,13838.52,3459.64,2052.77
2015-11-05,2099.93,13979.69,3522.82,2049.41
2015-11-06,2099.2,14061.81,3590.03,2041.07
2015-11-07,,,,2041.07
2015-11-08,,,,2041.07
2015-11-09,2078.58,14316.65,3646.88,2025.7
2015-11-10,2081.72,14311.82,3640.49,1996.59
2015-11-11,2075,14368.05,3650.25,1997.27
2015-11-12,2045.97,14356.24,3632.9,1993.36
2015-11-13,2023.04,14285.92,3580.84,1973.29
2015-11-14,,,,1973.29
2015-11-15,,,,1973.29
2015-11-16,2053.19,14158.28,3606.96,1943.02
2015-11-17,2050.44,14289.5,3604.8,1963.58
2015-11-18,2083.58,14298.42,3568.47,1962.88
2015-11-19,2081.24,14433.46,3617.06,1988.91
2015-11-20,2089.17,14460.7,3630.5,1989.86
2015-11-21,,,,1989.86
2015-11-22,,,,1989.86
2015-11-23,2086.59,,3610.31,2003.7
2015-11-24,2089.14,14482.06,3616.11,2016.29
2015-11-25,2088.87,14377.33,3647.93,2009.42
2015-11-26,,14449.29,3635.55,2030.68
2015-11-27,2090.11,14378.61,3436.3,2028.99
2015-11-28,,,,2028.99
2015-11-29,,,,2028.99
2015-11-30,2080.41,14232.27,3445.4,1991.97
2015-12-01,2102.63,14435.78,3456.31,2023.93
2015-12-02,2079.51,14424.16,3536.91,2009.29
2015-12-03,2049.62,14431.93,3584.82,1994.07
2015-12-04,2091.69,14160.85,3524.99,1974.4
2015-12-05,,,,1974.4
2015-12-06,,,,1974.4
2015-12-07,2077.07,14270.54,3536.93,1963.67
2015-12-08,2063.59,14123.39,3470.07,1949.04
2015-12-09,2047.62,13995.29,3472.44,1948.24
2015-12-10,2052.23,13855.94,3455.5,1952.07
2015-12-11,2012.37,13942.97,3434.58,1948.62
2015-12-12,,,,1948.62
2015-12-13,,,,1948.62
2015-12-14,2021.94,13746.26,3520.67,1927.82
2015-12-15,2043.41,13513.34,3510.35,1932.97
2015-12-16,2073.07,13879.68,3516.19,1969.4
2015-12-17,2041.89,14097.38,3580,1977.96
2015-12-18,2005.55,13833.27,3578.96,1975.32
2015-12-19,,,,1975.32
2015-12-20,,,,1975.32
2015-12-21,2021.15,13795.82,3642.47,1981.19
2015-12-22,2038.97,13820.28,3651.77,1992.56
2015-12-23,2064.29,,3636.09,1999.22
2015-12-24,2060.99,13741.44,3612.49,1990.65
2015-12-25,,13692.65,3627.91,1990.65
2015-12-26,,,,1990.65
2015-12-27,,,,1990.65
2015-12-28,2056.5,13796.98,3533.78,1964.06
2015-12-29,2078.36,13926.95,3563.74,1966.31
2015-12-30,2063.36,13951.93,3572.88,1961.31
2015-12-31,2043.94,,3539.18,1961.31
2016-01-01,,,,1961.31
2016-01-02,,,,1961.31
2016-01-03,,,,1961.31
2016-01-04,2012.66,13597.24,3296.26,1918.76
2016-01-05,2016.71,13547.19,3287.71,1930.53
2016-01-06,1990.26,13412.15,3361.84,1925.43
2016-01-07,1943.09,13121.96,3125,1904.33
2016-01-08,1922.03,13029.77,3186.41,1917.62
2016-01-09,,,,1917.62
2016-01-10,,,,1917.62
2016-01-11,1923.67,,3016.7,1894.84
2016-01-12,1938.68,12624.58,3022.86,1890.86
2016-01-13,1890.28,12986.76,2949.6,1916.28
2016-01-14,1921.84,12662.84,3007.65,1900.01
2016-01-15,1880.33,12625.86,2900.97,1878.87
2016-01-16,,,,1878.87
2016-01-17,,,,1878.87
2016-01-18,,12498.67,2913.84,1878.45
2016-01-19,1881.33,12524.07,3007.74,1889.64
2016-01-20,1859.33,12065.32,2976.69,1845.45
2016-01-21,1868.99,11732.82,2880.48,1840.53
2016-01-22,1906.9,12391.02,2916.56,1879.43
2016-01-23,,,,1879.43
2016-01-24,,,,1879.43
2016-01-25,1877.08,12562.52,2938.51,1893.43
2016-01-26,1903.63,12273.79,2749.79,1871.69
2016-01-27,1882.95,12629.2,2735.56,1897.87
2016-01-28,1893.36,12547.22,2655.66,1906.94
2016-01-29,1940.24,12917.43,2737.6,1912.06
2016-01-30,,,,1912.06
2016-01-31,,,,1912.06
2016-02-01,1939.38,13219.49,2688.85,1924.82
2016-02-02,1903.03,13117.17,2749.57,1906.6
2016-02-03,1912.53,12689.25,2739.25,1890.67
2016-02-04,1915.45,12532.6,2781.02,1916.26
2016-02-05,1880.05,12358.86,2763.49,1917.79
2016-02-06,,,,1917.79
2016-02-07,,,,1917.79
2016-02-08,1853.44,12458.11,,1917.79
2016-02-09,1852.21,11771.53,,1917.79
2016-02-10,1851.86,11416.56,,1917.79
2016-02-11,1829.08,,,1861.54
2016-02-12,1864.78,10780.4,,1835.28
2016-02-13,,,,1835.28
2016-02-14,,,,1835.28
2016-02-15,,11675.35,2746.2,1862.2
2016-02-16,1895.58,11721.81,2836.57,1888.3
2016-02-17,1926.82,11586.63,2867.34,1883.94
2016-02-18,1917.83,11850.64,2862.89,1908.84
2016-02-19,1917.78,11688.54,2860.02,1916.24
2016-02-20,,,,1916.24
2016-02-21,,,,1916.24
2016-02-22,1945.5,11772.51,2927.18,1916.36
2016-02-23,1921.27,11693.78,2903.33,1914.22
2016-02-24,1929.8,11625.38,2928.9,1912.53
2016-02-25,1951.7,11841.88,2741.25,1918.57
2016-02-26,1948.05,11883.82,2767.21,1920.16
2016-02-27,,,,1920.16
2016-02-28,,,,1920.16
2016-02-29,1932.23,11755.65,2687.98,1916.66
2016-03-01,1978.35,11785.33,2733.17,1916.66
2016-03-02,1986.45,12251.01,2849.68,1947.42
2016-03-03,1993.4,12415.74,2859.76,1958.17
2016-03-04,1999.99,12444.36,2874.15,1955.63
2016-03-05,,,,1955.63
2016-03-06,,,,1955.63
2016-03-07,2001.76,12317.5,2897.34,1957.87
2016-03-08,1979.26,12200.13,2901.39,1946.12
2016-03-09,1989.26,12057.72,2862.56,1952.95
2016-03-10,1989.57,12235.49,2804.73,1969.33
2016-03-11,2022.19,12296.16,2810.31,1971.41
2016-03-12,,,,1971.41
2016-03-13,,,,1971.41
2016-03-14,2019.64,12480.68,2859.5,1972.27
2016-03-15,2015.93,12399.15,2864.37,1969.97
2016-03-16,2027.22,12291.97,2870.43,1974.9
2016-03-17,2040.59,12279.75,2904.83,1987.99
2016-03-18,2049.58,12144.78,2955.15,1992.12
2016-03-19,,,,1992.12
2016-03-20,,,,1992.12
2016-03-21,2051.6,,3018.8,1989.76
2016-03-22,2049.8,12365.94,2999.36,1996.81
2016-03-23,2036.71,12307.94,3009.96,1995.12
2016-03-24,2035.94,12222.92,2960.97,1985.97
2016-03-25,,12338.78,2979.43,1983.81
2016-03-26,,,,1983.81
2016-03-27,,,,1983.81
2016-03-28,2037.05,12482.88,2957.82,1982.54
2016-03-29,2055.01,12446.45,2919.83,1994.91
2016-03-30,2063.95,12249.67,3000.64,2002.14
2016-03-31,2059.74,12161.79,3003.92,1995.85
2016-04-01,2072.78,11738.4,3009.53,1973.57
2016-04-02,,,,1973.57
2016-04-03,,,,1973.57
2016-04-04,2066.13,11743.32,,1978.97
2016-04-05,2045.17,11440.39,3053.07,1962.74
2016-04-06,2066.66,11431.76,3050.59,1971.32
2016-04-07,2041.91,11484.43,3008.42,1973.89
2016-04-08,2047.6,11622.3,2984.96,1972.05
2016-04-09,,,,1972.05
2016-04-10,,,,1972.05
2016-04-11,2041.99,11549.34,3033.96,1970.37
2016-04-12,2061.72,11717.03,3023.65,1981.32
2016-04-13,2082.42,12035.02,3066.64,1981.32
2016-04-14,2082.78,12403.09,3082.36,2015.93
2016-04-15,2080.73,12312.69,3078.12,2014.71
2016-04-16,,,,2014.71
2016-04-17,,,,2014.71
2016-04-18,2094.34,11934.49,3033.66,2009.1
2016-04-19,2100.8,12325.05,3042.82,2011.36
2016-04-20,2102.4,12353.47,2972.58,2005.83
2016-04-21,2091.48,12620.2,2952.89,2022.1
2016-04-22,2091.58,12753.05,2959.24,2015.49
2016-04-23,,,,2015.49
2016-04-24,,,,2015.49
2016-04-25,2087.79,12703.41,2946.67,2014.55
2016-04-26,2091.7,12615.04,2964.7,2019.63
2016-04-27,2095.15,12536.85,2953.67,2015.4
2016-04-28,2075.81,12124.68,2945.59,2000.93
2016-04-29,2065.3,,2938.32,1994.15
2016-04-30,,,,1994.15
2016-05-01,,,,1994.15
2016-05-02,2081.43,11749.49,,1978.15
2016-05-03,2063.37,,2992.64,1986.41
2016-05-04,2051.12,,2991.27,1976.71
2016-05-05,2050.63,,2997.84,1976.71
2016-05-06,2057.14,11737.36,2913.25,1976.71
2016-05-07,,,,1976.71
2016-05-08,,,,1976.71
2016-05-09,2058.69,11812.58,2832.11,1967.81
2016-05-10,2084.39,12069.89,2832.59,1982.5
2016-05-11,2064.46,12059.51,2837.04,1980.1
2016-05-12,2064.11,12087.3,2835.86,1977.49
2016-05-13,2046.61,11928.21,2827.11,1966.99
2016-05-14,,,,1966.99
2016-05-15,,,,1966.99
2016-05-16,2066.66,11961.84,2850.86,1967.91
2016-05-17,2047.21,12086.52,2843.68,1968.06
2016-05-18,2047.63,12104.18,2807.51,1956.73
2016-05-19,2040.04,12086.37,2806.91,1946.78
2016-05-20,2052.32,12136.17,2825.48,1947.67
2016-05-21,,,,1947.67
2016-05-22,,,,1947.67
2016-05-23,2048.04,12090.65,2843.64,1955.25
2016-05-24,2076.06,11974.59,2821.67,1937.68
2016-05-25,2090.54,12118.43,2815.09,1960.51
2016-05-26,2090.1,12114.06,2822.44,1957.06
2016-05-27,2099.06,12180,2821.05,1969.17
2016-05-28,,,,1969.17
2016-05-29,,,,1969.17
2016-05-30,,12329.06,2822.45,1967.13
2016-05-31,2096.96,12453.26,2916.62,1983.4
2016-06-01,2099.33,12283.58,2913.51,1982.72
2016-06-02,2105.26,12004.95,2925.23,1985.11
2016-06-03,2099.13,12047.9,2938.68,1985.84
2016-06-04,,,,1985.84
2016-06-05,,,,1985.84
2016-06-06,2109.41,12005.62,2934.1,1985.84
2016-06-07,2112.13,12083.08,2936.04,2011.63
2016-06-08,2119.12,12174.51,2927.16,2027.08
2016-06-09,2115.48,12043.82,,2024.17
2016-06-10,2096.07,11981.6,,2017.63
2016-06-11,,,,2017.63
2016-06-12,,,,2017.63
2016-06-13,2079.06,11568.97,2833.07,1979.06
2016-06-14,2075.32,11459.29,2842.19,1972.03
2016-06-15,2071.5,11510.18,2887.21,1968.83
2016-06-16,2077.99,11188.68,2872.82,1951.99
2016-06-17,2071.22,11270.83,2885.11,1953.4
2016-06-18,,,,1953.4
2016-06-19,,,,1953.4
2016-06-20,2083.25,11526.29,2888.81,1981.12
2016-06-21,2088.9,11670.3,2878.56,1982.7
2016-06-22,2085.45,11594.15,2905.55,1992.58
2016-06-23,2113.32,11725.3,2891.96,1986.71
2016-06-24,2037.41,10869.19,2854.29,1925.24
2016-06-25,,,,1925.24
2016-06-26,,,,1925.24
2016-06-27,2000.54,11066.48,2895.7,1926.85
2016-06-28,2036.09,11057.32,2912.56,1936.22
2016-06-29,2070.77,11263.7,2931.59,1956.36
2016-06-30,2098.86,11250.2,2929.61,1970.35
2016-07-01,2102.95,11320.65,2932.48,1987.32
2016-07-02,,,,1987.32
2016-07-03,,,,1987.32
2016-07-04,,11396.69,2988.6,1995.3
2016-07-05,2088.55,11342.45,3006.39,1989.85
2016-07-06,2099.73,11129.04,3017.29,1953.12
2016-07-07,2097.9,11045.54,3016.85,1974.08
2016-07-08,2129.9,10893.6,2988.09,1963.1
2016-07-09,,,,1963.1
2016-07-10,,,,1963.1
2016-07-11,2137.16,11296.43,2994.92,1988.54
2016-07-12,2152.14,11566.66,3049.38,1991.23
2016-07-13,2152.43,11700.02,3060.69,2005.55
2016-07-14,2163.75,11785.75,3054.02,2008.77
2016-07-15,2161.74,11830.47,3054.3,2017.26
2016-07-16,,,,2017.26
2016-07-17,,,,2017.26
2016-07-18,2166.89,,3043.56,2021.11
2016-07-19,2163.78,11939.98,3036.6,2016.89
2016-07-20,2173.02,11953.84,3027.9,2015.46
2016-07-21,2165.17,12033.16,3039.01,2012.22
2016-07-22,2175.03,11914.59,3012.82,2010.34
2016-07-23,,,,2010.34
2016-07-24,,,,2010.34
2016-07-25,2168.48,11921.16,3015.83,2012.32
2016-07-26,2169.18,11750.11,3050.17,2027.34
2016-07-27,2166.58,11887.23,2992,2025.05
2016-07-28,2170.06,11753.36,2994.32,2021.1
2016-07-29,2173.6,11879.95,2979.34,2016.19
2016-07-30,,,,2016.19
2016-07-31,,,,2016.19
2016-08-01,2170.84,11885.15,2953.39,2029.61
2016-08-02,2157.03,11689.47,2971.28,2019.03
2016-08-03,2163.79,11435.75,2978.46,1994.79
2016-08-04,2164.25,11541.05,2982.43,2000.03
2016-08-05,2182.87,11511.57,2976.7,2017.94
2016-08-06,,,,2017.94
2016-08-07,,,,2017.94
2016-08-08,2180.89,11752.51,3004.28,2031.12
2016-08-09,2181.74,11858.66,3025.68,2043.78
2016-08-10,2175.49,11833.82,3018.75,2044.64
2016-08-11,2185.79,,3002.64,2048.8
2016-08-12,2184.05,11912.07,3050.67,2050.47
2016-08-13,,,,2050.47
2016-08-14,,,,2050.47
2016-08-15,2190.15,11853.67,3125.2,2050.47
2016-08-16,2178.15,11684.54,3110.04,2047.76
2016-08-17,2182.22,11808.53,3109.55,2043.75
2016-08-18,2187.02,11614.45,3104.11,2055.47
2016-08-19,2183.87,11653.93,3108.1,2056.24
2016-08-20,,,,2056.24
2016-08-21,,,,2056.24
2016-08-22,2182.64,11715.58,3084.81,2042.16
2016-08-23,2186.9,11664.85,3089.71,2049.93
2016-08-24,2175.44,11739.87,3085.88,2043.76
2016-08-25,2172.47,11719.5,3068.33,2042.92
2016-08-26,2169.04,11573.51,3070.31,2037.5
2016-08-27,,,,2037.5
2016-08-28,,,,2037.5
2016-08-29,2180.38,11810.49,3070.03,2032.35
2016-08-30,2176.12,11810.53,3074.68,2039.74
2016-08-31,2170.95,11967.56,3085.49,2034.65
2016-09-01,2170.86,12033.47,3063.31,2032.72
2016-09-02,2179.98,12061.44,3067.35,2038.31
2016-09-03,,,,2038.31
2016-09-04,,,,2038.31
2016-09-05,,12087,3072.1,2060.08
2016-09-06,2186.48,12160.56,3090.71,2066.53
2016-09-07,2186.16,12119.24,3091.93,2061.88
2016-09-08,2181.3,12070.28,3095.95,2063.73
2016-09-09,2127.81,12055.6,3078.85,2037.87
2016-09-10,,,,2037.87
2016-09-11,,,,2037.87
2016-09-12,2159.04,11870.36,3021.98,1991.48
2016-09-13,2127.02,11870.74,3023.51,1999.36
2016-09-14,2125.77,11802.24,3002.85,1999.36
2016-09-15,2147.26,11670.87,,1999.36
2016-09-16,2139.16,11768.86,,1999.36
2016-09-17,,,,1999.36
2016-09-18,,,,1999.36
2016-09-19,2139.12,,3026.05,2015.78
2016-09-20,2139.76,11812.31,3023,2025.71
2016-09-21,2163.12,12140.66,3025.87,2035.99
2016-09-22,2177.18,,3042.31,2049.7
2016-09-23,2164.69,12105.95,3033.9,2054.07
2016-09-24,,,,2054.07
2016-09-25,,,,2054.07
2016-09-26,2146.1,11976.89,2980.43,2047.11
2016-09-27,2159.93,12088.37,2998.17,2062.82
2016-09-28,2171.37,11907.79,2987.86,2053.06
2016-09-29,2151.13,12024.04,2998.48,2068.72
2016-09-30,2168.27,11846.49,3004.7,2043.63
2016-10-01,,,,2043.63
2016-10-02,,,,2043.63
2016-10-03,2161.2,11915.33,,2043.63
2016-10-04,2150.49,11995.32,,2054.86
2016-10-05,2159.73,12061.49,,2053
2016-10-06,2160.77,12123.26,,2065.3
2016-10-07,2153.74,12095.49,,2053.8
2016-10-08,,,,2053.8
2016-10-09,,,,2053.8
2016-10-10,2163.66,,3048.14,2056.82
2016-10-11,2136.73,12144.65,3065.25,2031.93
2016-10-12,2139.18,12019.44,3058.5,2033.73
2016-10-13,2132.55,12007.59,3061.35,2015.44
2016-10-14,2132.98,12046.36,3063.81,2022.66
2016-10-15,,,,2022.66
2016-10-16,,,,2022.66
2016-10-17,2126.5,12102.44,3041.17,2027.61
2016-10-18,2139.6,12137.09,3083.88,2040.43
2016-10-19,2144.29,12145.36,3084.72,2040.94
2016-10-20,2141.34,12269.41,3084.46,2040.6
2016-10-21,2141.16,12231.17,3090.94,2033
2016-10-22,,,,2033
2016-10-23,,,,2033
2016-10-24,2151.33,12259.77,3128.25,2047.74
2016-10-25,2143.16,12349.24,3131.94,2037.17
2016-10-26,2139.43,12395.97,3116.31,2013.89
2016-10-27,2133.04,12387.14,3112.35,2024.12
2016-10-28,2126.41,12478.58,3104.27,2019.42
2016-10-29,,,,2019.42
2016-10-30,,,,2019.42
2016-10-31,2126.15,12487.46,3100.49,2008.19
2016-11-01,2111.72,12486.6,3122.44,2007.39
2016-11-02,2097.94,12259.7,3102.73,1978.94
2016-11-03,2088.66,,3128.94,1983.8
2016-11-04,2085.18,12066.29,3125.32,1982.02
2016-11-05,,,,1982.02
2016-11-06,,,,1982.02
2016-11-07,2131.52,12212.46,3133.33,1997.58
2016-11-08,2139.56,12218.25,3147.89,2003.38
2016-11-09,2163.26,11662.18,3128.37,1958.38
2016-11-10,2167.48,12351.63,3171.28,2002.6
2016-11-11,2164.45,12383.44,3196.04,1984.43
2016-11-12,,,,1984.43
2016-11-13,,,,1984.43
2016-11-14,2164.2,12583.05,3210.37,1974.4
2016-11-15,2180.39,12615.04,3206.99,1967.53
2016-11-16,2176.94,12777.92,3205.06,1979.65
2016-11-17,2187.12,12786.58,3208.45,1980.55
2016-11-18,2181.9,12819.33,3192.86,1974.58
2016-11-19,,,,1974.58
2016-11-20,,,,1974.58
2016-11-21,2198.18,12945.2,3218.15,1966.05
2016-11-22,2202.94,12983.2,3248.35,1983.47
2016-11-23,2204.72,,3241.14,1987.95
2016-11-24,,13105.5,3241.74,1971.26
2016-11-25,2213.35,13146.29,3261.94,1974.46
2016-11-26,,,,1974.46
2016-11-27,,,,1974.46
2016-11-28,2201.72,13187.85,3277,1978.13
2016-11-29,2204.66,13179.86,3282.92,1978.39
2016-11-30,2198.81,13182.36,3250.03,1983.48
2016-12-01,2191.08,13311.39,3273.31,1983.75
2016-12-02,2191.95,13258.6,3243.84,1970.61
2016-12-03,,,,1970.61
2016-12-04,,,,1970.61
2016-12-05,2204.71,13156.93,3204.71,1963.36
2016-12-06,2212.23,13238.63,3199.65,1989.86
2016-12-07,2241.35,13344.3,3222.24,1991.89
2016-12-08,2246.19,13545.11,3215.37,2031.07
2016-12-09,2259.53,13655.69,3232.88,2024.69
2016-12-10,,,,2024.69
2016-12-11,,,,2024.69
2016-12-12,2256.96,13712.76,3152.97,2027.24
2016-12-13,2271.72,13786.49,3155.04,2035.98
2016-12-14,2253.28,13772.99,3140.53,2036.87
2016-12-15,2262.03,13804.53,3117.68,2036.65
2016-12-16,2258.07,13882.89,3122.98,2042.24
2016-12-17,,,,2042.24
2016-12-18,,,,2042.24
2016-12-19,2262.53,13877.52,3118.08,2038.39
